35673,"Staples, R. G. (R. Griffin)",Why should friendship's chain be broke,"Baltimore: Henry McCaffrey, 1856",,,Notes: To Miss Sarah I. C. Whittlesy of Alexandria.,Maryland Sheet Music,259,,,,,,,,
35674,"Stevenson, J. R.",Still true to thee,"Baltimore: Miller & Beacham, 1858",,,"Lyricist: Belton, Carrie; Notes: To Miss Emily Johnston.",Maryland Sheet Music,260,,,,,,,,
35675,"Stigelli, G. (Giorgio)",Brightest eyes (Die Sch�nsten Augen),"Baltimore: Miller & Beacham, 1856",,,Notes: Arranger: C. H. L.,Maryland Sheet Music,261,,,,,,,,
35676,"Stoddard, I. T. (Isaiah T.)","Farewell, we've met","Baltimore: Henry McCaffrey, 1852",,,,Maryland Sheet Music,262,,,,,,,,
35677,"Stoddard, I. T. (Isaiah T.)",Evergreen waltz,"Baltimore: George Willig, Jr., 1852",,,Notes: Composed and dedicated to Miss Roberta Archer.,Maryland Sheet Music,263,,,,,,,,
35678,"Strauss, Johann",Tambour polka,Baltimore: Frederick D. Benteen,,,,Maryland Sheet Music,264,,,,,,,,
35679,,When other friends are round thee,"Baltimore: Frederick D. Benteen, 1846",Guitar,score (5 pp.),"Arranger: Strawinski, F. T.; Notes: Ballad; arranged for the guitar; cleaned for mold January 2007.",Maryland Sheet Music,265,,,,,,,,
35680,"Sutro, Otto",A Mother's prayer,"Baltimore: Henry McCaffrey, 1862",,,Notes: Bound in Vol. B found in box 776-817; 3 copies.,Maryland Sheet Music,266,,,,,,,,
35681,"Szemel�nyi, Erneste",Diamond polka,"Baltimore: George Willig, Jr., 1855",,Folio,Notes: Dedicated to Miss S. J. Gaskins of Baltimore.,Maryland Sheet Music,267,,,,,,,,
35682,"Szemel�nyi, Erneste",Grande fantaisie,"Baltimore: Frederick D. Benteen, 1851",,,Notes: Sur l'air favori Joys that we've tasted; compos�e et d�di�e � Capt. Richard France.,Maryland Sheet Music,268,,,,,,,,
35683,"Szemel�nyi, Erneste",How can I leave thee,"Baltimore: George Willig, Jr., 1858",,,Notes: Transcription de concert compos�e et dedi�e � Madame Frederic Von-Kapff; n�e Miss Smith.,Maryland Sheet Music,269,,,,,,,,
35684,"Talexy, Adrien",Lamento,Philadelphia: G. Andr� & Co.,,,Notes: Nocturne.,Maryland Sheet Music,270,,,,,,,,
35685,"Throop, George H.",The Old ship of state,"Baltimore: Miller & Beacham, 1857",,,"Lyricist: Throop, George H.",Maryland Sheet Music,271,,,,,,,,
35686,"Ulmo, E. E.",Blame not me,"Baltimore: Henry McCaffrey, 1853",,,Notes: Ballad; composed and respectfully dedicated to Mrs. S. M. L. George.,Maryland Sheet Music,272,,,,,,,,
35687,"Valentine, Thomas","Scotch air, or Aria alla Scozzese",Baltimore: Frederick D. Benteen,,,Notes: With variations.,Maryland Sheet Music,273,,,,,,,,
35688,"Verdi, Giuseppe","Ah, I have sigh'd to rest me, or Ah, che la morte ognor","Baltimore: George Willig, Jr.",,,"Lyricist: Jefferys, Charles; Notes: From the opera of Il Trovatore; English words by Charles Jefferys.",Maryland Sheet Music,274,,,,,,,,
35689,"Verdi, Giuseppe","In tears I pine for thee, or La Mia letizia infondere",Baltimore: Miller & Beacham,,,,Maryland Sheet Music,275,,,,,,,,
35690,"Verdi, Giuseppe","Ah, I have sigh'd to rest me, or Ah, chi la morte ognora",Baltimore: Henry McCaffrey,,,"Lyricist: Jefferys, Charles.",Maryland Sheet Music,276,,,,,,,,
35691,"Voss, Charles",Le Carneval de Venise,Baltimore: Frederick D. Benteen,,,Notes: D'apres Paganini Capriccio Brillant.,Maryland Sheet Music,277,,,,,,,,
35692,,Lore-ley,"Baltimore: George Willig, Jr.",,Folio,"Arranger: Voss, Charles; Notes: A popular German song.",Maryland Sheet Music,278,,,,,,,,
35693,"Wade, J. Augustine",Meet me by moonlight,"Baltimore: George Willig, Jr.",,score (3 pp.),"Lyricist: Wade, J. Augustine; Notes: Ballad.",Maryland Sheet Music,279,,,,,,,,
35694,"Otto, F.",Sunset on the sea,"Baltimore: George Willig, Jr., 1848",,Folio,"Arranger: Grobe, Charles; Lyricist: Shiras, Charles P.; Notes: Dedicated to Miss Cornelie B. Ladd.",Maryland Sheet Music,280,,,,,,,,
35695,"Wallace, William Vincent",In happy moments,Baltimore: Henry McCaffrey,,,Notes: From the opera Maritana.,Maryland Sheet Music,281,,,,,,,,
35696,"Wallace, William Vincent",Sleeping I dreamed love,"New York City: William Hall & Son, 1844",,,"Arranger: Hewitt, John Hill; Lyricist: Hewitt, Mary E. (Mary Elizabeth); Notes: Words written and adapted to W. V. Wallace's beautiful romance Le R�ve by Mrs. Mary C. Hewitt.",Maryland Sheet Music,282,,,,,,,,
35697,"Wallace, William Vincent",La Chilena,"New York City: Firth & Hall, 1844",,,"Notes: Waltz; composed and dedicated to S. Abbott Lawrence, Esq.",Maryland Sheet Music,283,,,,,,,,
35698,"Wallace, William Vincent",In happy moments,Baltimore: Frederick D. Benteen,,,Notes: Ballad; from the new grand opera Maritana.,Maryland Sheet Music,284,,,,,,,,
35699,"Wallerstein, A. (Anton)",Polka favorite de Jenny Lind,Philadelphia: Lee & Walker,,Folio,,Maryland Sheet Music,285,,,,,,,,
35700,"Walter, Lee C.",By the sea,"Baltimore: Otto Sutro, 1883",,Folio,"Lyricist: Goddard, Franny; Notes: To Mrs. C. E. Williams of Harrodsburgh (KY).",Maryland Sheet Music,286,,,,,,,,
35701,"Watson, J.","Ah, do not forget love","New York City: Endicott, 1835",,,"Notes: Ballad; sung with the most enthusiastic applause by Mrs. Watson at Niblo's Garden, Concerts, etc.; written and the symphonies, accompaniments, and greater part of the melody composed expressly for her by J. Watson, member of the Royal Academy of Music, Ondon, and late composer to the Theatres Royal Covent Garden and English Opera House.",Maryland Sheet Music,287,,,,,,,,
35702,"Lef�bure-W�ly, Louis James Alfred","Les Cloches du Monast�re, or The Monastery Bells",Baltimore: Miller & Beacham,,Folio,Notes: Nocturne.,Maryland Sheet Music,288,,,,,,,,
35703,,The Mountain maid's invitation,"Boston:  Oliver Ditson, 1841",,Folio,"Lyricist: Power, Thomas; Notes: Included in The Celebrated Melodies of the Rainer Family; arranger: Werner.",Maryland Sheet Music,289,,,,,,,,
35704,"Williams, Thomas",The Soldiers grave,"Baltimore: George Willig, Jr.",,,"Lyricist: Wolfe, Charles; Notes: Monody on the death of Sir John Moore.",Maryland Sheet Music,290,,,,,,,,
35705,"Wilson, John E.","The Declaration of Independence of the United States of North America, July 4, 1776",Baltimore: 1861,,,Notes: Arranged and adapted for vocal and instrumental music as the Great National Chant and dedicated to the world.,Maryland Sheet Music,291,,,,,,,,
35706,,I'd offer thee this hand of mine,Baltimore: Frederick D. Benteen,,,"Arranger: Winter, J.; Notes: Ballad.",Maryland Sheet Music,292,,,,,,,,
35707,"Winteringer, Marcus H.",The Western union telegraph march and two-step dance,"Pittsburgh: J. Markus H. Winteringer, 1895",,Folio,,Maryland Sheet Music,293,,,,,,,,
35708,"Winteringer, Marcus H.",The Duquesne Club march and two-step dance,"Pittsburgh: J. Markus H. Winteringer, 1895",,Folio,,Maryland Sheet Music,294,,,,,,,,
35709,,Gay and happy,"Baltimore: Henry McCaffrey, 1860",,Folio,"Arranger: Winters, Louis; Notes: Composed and sung by Miss Fanny Forrest with unbounded applause.",Maryland Sheet Music,295,,,,,,,,
35710,"Withers, William, Jr.",There's not a sorrow on my heart,"Baltimore: Henry McCaffrey, 1862",,,"Lyricist: Winner, Septimus; Notes: Lyricist used pseudonym Alice Hawthorne.",Maryland Sheet Music,296,,,,,,,,
35711,"Woodbury, I. B. (Isaac Baker)",Gentle words and loving smiles,"New York City: Firth, Pond, & Co., 1848",,,"Lyricist: Stuart, Charles Douglas; Notes: Ballad; composed and respectfully inscribed to Reverend Mrs. J. M. Krebs.",Maryland Sheet Music,297,,,,,,,,
35712,"Woodbury, I. B. (Isaac Baker)",He doeth all things well,"Boston:  George P. Reed & Co., 1847",,Folio,Notes: A ballad; respectfully dedicated to Mrs. Follett; lyricist: F. M. E.,Maryland Sheet Music,298,,,,,,,,
35713,"Woolcott, Francis",Bell Brandon,"St. Louis: Balmer & Weber, 1854",,,"Lyricist: Garrett, T. Ellwood (Thomas Ellwood); Notes: Ballad; to Miss Josephine Hewitt of Baltimore; engraving by Greene and Walker of Boston.",Maryland Sheet Music,299,,,,,,,,
35714,"Wrighton, W. T. (William Thomas)",Her bright smile haunts me still,Baltimore: Henry McCaffrey,,,"Lyricist: Carpenter, J. E. (Joseph Edwards); Notes: Ballad.",Maryland Sheet Music,300,,,,,,,,
35715,"Root, George F.",Hazel dell,"New York City: William Hall & Son, 1853",,,Lyricist: ; Notes: 10th and 18th edition; song and chorus sung by Wood's Minstrels of New York; composer G. F. R. Wurzel.,Maryland Sheet Music,301,,,,,,,,
35716,"Root, George F.",All together again,"Boston:  Nathan Richardson, 1855",,,"Lyricist: Root, George F. (George Frederick); Notes: Composer: G. F. R. Wurzel.",Maryland Sheet Music,302,,,,,,,,
35717,,We now must part,Boston:  Oliver Ditson,,,Notes: Jenny Lind Music.,Maryland Sheet Music,303,,,,,,,,
35718,,Farewell my fatherland,Philadelphia: Lee & Walker,,,Notes: Jenny Lind's song.,Maryland Sheet Music,304,,,,,,,,
35719,,"The Dying soldier, or The moon rose o'er the battle plain [sic]","Baltimore: Miller & Beacham, 1861",,,,Maryland Sheet Music,305,,,,,,,,
35720,"Donizetti, Gaetano",The Child of the regiment,Philadelphia: Lee & Walker,,Folio,"Arranger: Glover, Charles William; Lyricist: Gefferys, C.",Maryland Sheet Music,306,,,,,,,,
35721,,"Few days, or Our Country now is great and free","Boston:  Oliver Ditson, 1854",,,Notes: The Know-Nothings Union song; arranger: S. G. A.,Maryland Sheet Music,307,,,,,,,,
35722,"Adams, Stephen",A Warrior bold,,,Folio,"Lyricist: Thomas, Edwin.",Maryland Sheet Music,308,,,,,,,,
35723,"Albert, Charles F.",The May polka,"Baltimore: W. C. Peters, 1850",,Folio,Notes: Composed for and respectfully dedicated to Mrs. A. F. Field.,Maryland Sheet Music,309,,,,,,,,
35724,"Burgheim, Philip",The Ashland march,"Baltimore: Frederick D. Benteen, 1843",,,"Notes: Composed and dedicated by permission to the Honorable Henry Clay of Kentucky by Philip Burgheim, professor of music.",Maryland Sheet Music,310,,,,,,,,
35725,,"We have met, we have loved","Baltimore: Henry McCaffrey, 1863",,,"Lyricist: Bell, Bessie; Notes: To Miss Kate C. Webster; composer Clarence.",Maryland Sheet Music,311,,,,,,,,
35726,"Courlaender, B. (Bernhard)",La Dryade,"Boston:  Oliver Ditson, 1856",,Folio,,Maryland Sheet Music,312,,,,,,,,
35727,"Czerny, Carl",Air,"Baltimore: George Willig, Jr.",,Folio,Notes: From Beatrice di Tenda; a popular air in the form of an easy rondo.,Maryland Sheet Music,313,,,,,,,,
35728,"Deems, J. Harry",Waverley galop,"Baltimore: George Willig, Jr., 1874",,Folio,Notes: To Miss Ida Hoen.,Maryland Sheet Music,314,,,,,,,,
35729,"Deems, James M. (James Monroe)",Major Ringgold's funeral march,"Philadelphia: National Publishing Co., 1846",,,Notes: Dedicated to the memory of Major Samuel Ringgold by Augustine Duganne; as performed by the military bands; with the hero's requiem; plumbeotype.,Maryland Sheet Music,315,,,,,,,,
35730,"Deems, James M. (James Monroe)",Bell galop,Baltimore: Otto Sutro,,Folio,Notes: Composed for the Haydn Amateur Orchestra of Baltimore.,Maryland Sheet Music,316,,,,,,,,
35731,"Foster, Stephen Collins",Melinda May,"Baltimore: Miller & Beacham, 1850",,,"Lyricist: Foster, Stephen Collins; Notes: The beautiful Ethiopian melody as sung by the celebrated New Orleans Serenaders.",Maryland Sheet Music,317,,,,,,,,
35732,"Foster, Stephen Collins",Molly! do you love me?,"Baltimore: Frederick D. Benteen, 1850",,,"Lyricist: Foster, Stephen Collins; Notes: Cleaned for mold January 2007.",Maryland Sheet Music,318,,,,,,,,
35733,"Glover, Charles William",The Home where changes never come,,,,"Lyricist: Bellamy, William Henry.",Maryland Sheet Music,319,,,,,,,,
35734,"Glover, Charles William",Do they think of me at home,Cincinnati: A. C. Peters & Brothers,,Folio,Notes: Ballad.,Maryland Sheet Music,320,,,,,,,,
35735,,Rataplan,Baltimore: Frederick D. Benteen,,Folio,"Arranger: Glover, Charles William; Lyricist: Jefferys, Charles; Notes: A Jenny Lind song as sung in the opera La Figlia Del Reggimento.",Maryland Sheet Music,321,,,,,,,,
35736,"Ford, Frank J.","I'll come back to you, dear Mother, or fill a hero's grave","Baltimore: John Snyder, 1918",,Folio,"Lyricist: Lee, Wallace A.",Maryland Sheet Music,322,,,,,,,,
35737,"Glover, Stephen",Charity,Philadelphia,,Folio,"Lyricist: Jefferys, Charles; Notes: As sung by Mr. Philip Rohr.",Maryland Sheet Music,323,,,,,,,,
35738,"Glover, Stephen",What are the wild waves saying,Louisville: David P. Faulds,,,Notes: Duet.,Maryland Sheet Music,324,,,,,,,,
35739,"Grobe, Charles",By the sad sea waves,"Philadelphia: Lee & Walker, 1851",,,Notes: � monsieur Joseph L. Choster; a Jenny Lind song with brilliant variation for the piano.,Maryland Sheet Music,325,,,,,,,,
35740,"Herz, Henri",La Cenerentola,Baltimore: John Cole & Son,,,Notes: Variations pour le piano forte sur l'air non piu mesta de Rofsini; dedi�es � Miss Anna Kerrifson.,Maryland Sheet Music,326,,,,,,,,
35741,"Herzog, Julius J.",Jamestown Exposition march and two-step,"Baltimore: Herzog Music Co., 1907",,Folio,Notes: Composed by Julius J. Herzog of Baltimore.,Maryland Sheet Music,327,,,,,,,,
35742,,'Tis home where'er the heart is,"Baltimore: Frederick D. Benteen, 1844",,,"Arranger: Hewitt, John Hill; Lyricist: Owen, Robert Dale; Notes: Words from the drama of Pocohontas.",Maryland Sheet Music,328,,,,,,,,
35743,"Hewitt, John Hill",Our native land,"Baltimore: George Willig, Jr., 1833",,,"Notes: A national song; written, composed, and respectfully dedicated to the patriotic citizens of the U.S.",Maryland Sheet Music,329,,,,,,,,
35744,"Hewitt, John Hill",The Dying girl,"Baltimore: Henry McCaffrey, 1853",,,"Lyricist: Hewitt, John Hill; Notes: 2nd edition; to Miss Fanny Fowler of Baltimore.",Maryland Sheet Music,330,,,,,,,,
35745,,Anderson's quick step,"Baltimore: Miller & Beacham, 1854",,,"Arranger: Holland, Albert; Notes: To Colonel James M. Anderson; as performed by the Independent Blues Band; 2 copies (one has no cover).",Maryland Sheet Music,331,,,,,,,,
35746,"Knight, Joseph Philip","Say, what shall my song by tonight?",Baltimore: Frederick D. Benteen,,Folio,"Lyricist: Bellamy, William Henry.",Maryland Sheet Music,332,,,,,,,,
35747,"Krummacher, Hans",Evangeline schottisch,"Baltimore: Miller & Beacham, 1858",,,Notes: To Miss Mary E. Kaighn of Leesburg (VA).,Maryland Sheet Music,333,,,,,,,,
35748,"Leland, Harry G.",Once in the garden days,"Baltimore: Sanders & Stayman, 1894",,Folio,"Lyricist: Lewin, Lionel H.; Notes: To Miss Minnie M. Condon.",Maryland Sheet Music,334,,,,,,,,
35749,"Strauss, Johann",Alice polka,"Baltimore: George Willig, Jr., 1850",,,"Arranger: Lenschow, C. (Charles); Notes: Arranged for the piano forte by C. Lenschow, leader of the Germania Musical Society.",Maryland Sheet Music,335,,,,,,,,
35750,"Liddle, Samuel",How lovely are thy dwellings,"London: Boosey & Hawkes, 1936",,,Notes: Sacred song; the words taken from Psalm LXXXIV.,Maryland Sheet Music,336,,,,,,,,
35751,"Lignoski, B. R.",Southern rights march,"Baltimore: George Willig, Jr., 1853",,Folio,Notes: Respectfully dedicated to his Excellency Ex-Governor C. J. McDonald of Georgia [piano music only; no offensive text].,Maryland Sheet Music,337,,,,,,,,
35752,"Loder, George",Weep for the gallant dead,"Philadelphia: National Publishing Co., 1846",,,"Lyricist: Duganne, Augustine; Notes: Monody on the death of the heroes of Monterey; dedicated with great respect to Mrs. Colonel Watson of Baltimore; plumbeotype from life Colonel William H. Watson.",Maryland Sheet Music,338,,,,,,,,
35753,"Magruder, James E.",Maryland Institute schottisch,"Baltimore: James E. Boswell, 1854",,,Notes: To the officers and members of the Maryland Institute; played by the Independent Blues Band.,Maryland Sheet Music,339,,,,,,,,
35754,"Magruder, James E.",Pussy schottisch,"Baltimore: George Willig, Jr., 1867",,,Notes: To Miss Jennie Hayward.,Maryland Sheet Music,340,,,,,,,,
35755,"Magruder, James E.",The New York Ledger schottisch,"Baltimore: Henry McCaffrey, 1857",,Folio,Notes: To the readers of the New York Ledger.,Maryland Sheet Music,341,,,,,,,,
35756,"Magruder, James E.",Whispering schottisch,"Baltimore: Henry McCaffrey, 1863",,Folio,Notes: To the Misses Bella and Jennie Crook.,Maryland Sheet Music,342,,,,,,,,
35757,"Magruder, James E.",Berkeley Springs schottisch,"Baltimore: Miller & Beacham, 1857",,,Notes: Composed and respectfully dedicated to the visitors of Berkeley; cleaned for mold January 2007.,Maryland Sheet Music,343,,,,,,,,
35758,,The Dream,"Philadelphia: A. Fiot, 1847",Guitar,,"Arranger: Meignen, Leopold; Lyricist: Bremer, Fredrika; Notes: A Swedish melody sung by Jenny Lind; arranged for the guitar.",Maryland Sheet Music,344,,,,,,,,
35759,"Metz, A.",Indle Side gallapade,"Baltimore: George Willig, Jr., 1847",,Folio,Notes: Composed and respectfully dedicated to the young ladies of the Ingle Side Seminary.,Maryland Sheet Music,345,,,,,,,,
35760,"Pinkney, H.",Would I were with thee,"Baltimore: Frederick D. Benteen, 1850",,,"Lyricist: Norton, Caroline Sheridan; Notes: Ballad.",Maryland Sheet Music,346,,,,,,,,
35761,"Schwing, Henry",Hymn to the Virgin,"Baltimore: W. C. Peters, 1850",,,"Notes: Solo; composed for and respectfully inscribed to Mrs. Rebecca Jenkins; by Henry Schwing, organist for the Baltimore Cathedral.",Maryland Sheet Music,347,,,,,,,,
35762,"Southgate, F. (Frederic)",Fillmore schottisch,"Baltimore: Henry McCaffrey, 1856",,,Notes: Performed by the Independent Blues Band; respectfully dedicated to Millard Fillmore.,Maryland Sheet Music,348,,,,,,,,
35763,"Strauss, Johann",Kathinka polka,Boston:  Oliver Ditson,,,,Maryland Sheet Music,349,,,,,,,,
35764,"Tennant, Gilbert C.","I've got to go now, so kiss me good bye","Baltimore: Key Music Publishing Co., 1918",,Folio,"Lyricist: Tennant, Gilbert C.",Maryland Sheet Music,350,,,,,,,,
35765,"Thomas, E.",The Dew is on the blossom,"Baltimore: W. C. Peters, 1850",,,Lyricist: Amelia; Notes: Serenade; to Miss Sallie Gordon; authorized name: https://lccn.loc.gov/n88662851.,Maryland Sheet Music,351,,,,,,,,
35766,"Wallace, William Vincent",Dear mother call me home,"Baltimore: Henry McCaffrey, 1863",,,"Lyricist: Johnson, Finley; Notes: To my mother.",Maryland Sheet Music,352,,,,,,,,
35767,"Wallerstein, A. (Anton)",The Pleasure train,"Baltimore: George Willig, Jr.",,,Notes: A polka.,Maryland Sheet Music,353,,,,,,,,
35768,"Wallerstein, A. (Anton)",The Storm,"Baltimore: George Willig, Jr.",,,Notes: A polka; 5 copies.,Maryland Sheet Music,354,,,,,,,,
35769,"West, H.",Jenny Lind's good night,Boston:  George P. Reed & Co.,,Folio,Notes: Serenade.,Maryland Sheet Music,355,,,,,,,,
35770,"Rossiter, Will",Put a little sunshine in your home,"Chicago: Heath & Milligan, 1905",,Folio,"Lyricist: Coffin, Gorham B.; Notes: Composer used pseudonym W. R. Williams.",Maryland Sheet Music,356,,,,,,,,
35771,"Wallace, William Vincent",Sleeping I dreamed love,"New York City: Firth, Hall, & Pond, 1844",,,"Arranger: Hewitt, John Hill; Lyricist: Hewitt, Mary E. (Mary Elizabeth); Notes: The words written and adapted to W. V. Wallace's beautiful romance Le R�ve.",Maryland Sheet Music,357,,,,,,,,
35772,"Herz, Henri",Herziana,"Philadelphia: A. Fiot, 1847",,,"Arranger: Hewitt, George Washington; Notes: A set of brilliant quadrilles for the piano forte selected from the most admired compositions of Henri Herz.",Maryland Sheet Music,358,,,,,,,,
35773,"Hewitt, George W.",L'Amarante,"Philadelphia: A. Fiot, 1846",,,Notes: A set of brilliant quadrilles for one or two performers on the piano forte; composed and respectfully dedicated to the Misses Davis of Bangor (ME).,Maryland Sheet Music,359,,,,,,,,
35774,"Glover, Stephen",The Dream is past,Baltimore: Frederick D. Benteen,,,"Lyricist: Aubyn, Edward Fitz.",Maryland Sheet Music,360,,,,,,,,
35775,"Brandling, Mary","I pray for thee, or The Farewell",Philadelphia: George C. Hewitt,,,Notes: A duet as sung by Mr. and Mrs. Wood; dedicated to the composer's sister.,Maryland Sheet Music,361,,,,,,,,
35776,"Goodwin, Walter; Stevens, Margaret Talbott",Hail the Baltimore and Ohio,"New York City: Walter Goodwin, Inc., 1927",,,"Notes: On the occasion of the laying of the first stone of the Baltimore and Ohio Railroad, July 4th, 1828.",Maryland Sheet Music,362,,,,,,,,
35777,"Rosellen, Henri",Le Tremolo,Philadelphia: George Willig,,,Notes: � Madame la Duchesse de Co�gny.,Maryland Sheet Music,363,,,,,,,,
35778,"Beuler, J.","Wery Pekooliar, or The Lisping lover",Baltimore: John Cole,,,"Arranger: Blewitt, J. (Jonathan).",Maryland Sheet Music,364,,,,,,,,
35779,"Bellini, Vincenzo",Fantaisie et variations,Baltimore: Frederick D. Benteen,,,"Arranger: Duvernoy, J. B. (Jean Baptiste); Notes: De l'Opera Beatrice di Tenda.",Maryland Sheet Music,365,,,,,,,,
35780,"Glover, Charles William",Do they think of me at home,Baltimore: Henry McCaffrey,,,"Lyricist: Carpenter, J. E. (Joseph Edwards); Notes: A ballad; to Miss Jennie Hammersley.",Maryland Sheet Music,366,,,,,,,,
35781,"Glover, Charles William",Will you love me then as now,Baltimore: Henry McCaffrey,,,,Maryland Sheet Music,367,,,,,,,,
35782,"Glover, Charles William",Be watchful and beware,"New York City: Firth, Pond, & Co.",,,"Lyricist: Jefferys, Charles; Notes: The song of the gypsy; seek not to know the future, the gipsys song on first page of music.",Maryland Sheet Music,368,,,,,,,,
35783,"Glover, Charles William",Little gipsy Jane,Baltimore: Miller & Beacham,,Folio,"Lyricist: Fitzball, Edward.",Maryland Sheet Music,369,,,,,,,,
35784,,The Moon is dancing on the sea,"Baltimore: Frederick D. Benteen, 1847",,,"Arranger: Hewitt, John Hill; Notes: A Virginia serenade song by the Norfolk Philharmonic Association; adapted to original words by J. H. Hewitt.",Maryland Sheet Music,370,,,,,,,,
35785,"Hewitt, John Hill",The Gondolier's serenade,"Baltimore: Frederick D. Benteen, 1841",,,"Notes: A romantic ballad; as sung by Mr. Brunton; written, composed, and respectfully dedicated to Thomas J. Payne.",Maryland Sheet Music,371,,,,,,,,
35786,,The Rakes of mallow,Baltimore: Frederick D. Benteen,,,"Arranger: Czerny, Carl; Notes: A popular Irish air arranged as a rondo.",Maryland Sheet Music,372,,,,,,,,
35787,"Czerny, Carl",Etudes de la V�locit�,Baltimore: Frederick D. Benteen,,Folio,"Notes: Trente Exercices pour d�velopper la souplesse et la d�xterit� des doigets, et paravenir � executer les passages les plus rapides; 2 copies.",Maryland Sheet Music,373,,,,,,,,
35788,"Czerny, Carl",Swiss air,Baltimore: Frederick D. Benteen,,Folio,Notes: In the form of an easy rondo.,Maryland Sheet Music,374,,,,,,,,
35789,"Czerny, Carl","The Monument, No. 5 - Excercice dans les tons les moins usit�s",Baltimore: Frederick D. Benteen,,Folio,Notes: Variation elegante pour servir d'Etude.,Maryland Sheet Music,375,,,,,,,,
35790,,Linden waltz,Baltimore: Henry McCaffrey,,Folio,"Arranger: Czerny, Carl; Notes: Arranged for the piano.",Maryland Sheet Music,376,,,,,,,,
35791,"Czerny, Carl","The Pyramids, No. 2 - Avec sentiment et dans un style touchant",Baltimore: Frederick D. Benteen,,Folio,Notes: Variations �l�gantes pour servir d'Etude.,Maryland Sheet Music,377,,,,,,,,
35792,"Donizetti, Gaetano",Holy beauty! child of nature (Come � bello quale incanto),"New York City: William Hall & Son, 1850",,,"Lyricist: Mould, J. Wrey; Notes: From Lucrezia Borgia; rendered into English from the Italian by J. Wrey Mould.",Maryland Sheet Music,378,,,,,,,,
35793,"Donizetti, Gaetano",I'll pray for thee,Baltimore: Frederick D. Benteen,,,"Lyricist: Ball, W.; Notes: In the opera Lucia di Lammermoor.",Maryland Sheet Music,379,,,,,,,,
35794,"Donizetti, Gaetano",Rondo,Baltimore: Samuel Carusi,,Folio,Notes: From La Fille du R�giment.,Maryland Sheet Music,380,,,,,,,,
35795,"Donizetti, Gaetano",La Fille du regiment,Baltimore: Samuel Carusi,,Folio,Notes: A favorite waltz taken from the opera.,Maryland Sheet Music,381,,,,,,,,
35796,,Within a mile of Edinburg town,Cincinnati: W. C. Peters & Sons,,Folio,Notes: A Scotch song as sung by Jenny Lind.,Maryland Sheet Music,382,,,,,,,,
35797,,"Farewell, all ties are broken","Baltimore: Henry McCaffrey, 1854",,,"Lyricist: Scott, Peter F.; Notes: Respectfully inscribed to a lady of Baltimore by a friend.",Maryland Sheet Music,383,,,,,,,,
35798,,The Wild ash deer,"Baltimore: Miller & Beacham, 1854",,,Notes: With brilliant variations; composed for the piano by a lady from Virginia.,Maryland Sheet Music,384,,,,,,,,
35799,,Scotch dances,Baltimore: Frederick D. Benteen,,,Notes: Two favorites.,Maryland Sheet Music,385,,,,,,,,
35800,,"The Long, long weary day (Den lieben longen Tag)","Baltimore: Miller & Beacham, 1853",,,Notes: A German melody; words translated from the German.,Maryland Sheet Music,386,,,,,,,,
35801,,Oft in the stilly night,Baltimore: Frederick D. Benteen,,Folio,Notes: With variations for the piano forte by a lady.,Maryland Sheet Music,387,,,,,,,,
35802,,The Rainer grand march and quick step,Baltimore: Frederick D. Benteen,,Folio,,Maryland Sheet Music,388,,,,,,,,
35803,,Thou has wounded the spirit that lov'd thee,"Baltimore: Frederick D. Benteen, 1846",,,Notes: An admired ballad composed and arranged for the piano forte by a lady.,Maryland Sheet Music,389,,,,,,,,
35804,,"Oh, cast that shadow from thy brow","Baltimore: George Willig, Jr.",,,Notes: A favorite ballad.,Maryland Sheet Music,390,,,,,,,,
35805,,Bow and arrow,Baltimore: Frederick D. Benteen,,Folio,Notes: A humorous ballad.,Maryland Sheet Music,391,,,,,,,,
35806,,Life is but a strife,"Baltimore: Frederick D. Benteen, 1846",,,Notes: Respectfully dedicated to Miss Elizabeth White.,Maryland Sheet Music,392,,,,,,,,
35807,,Lady mine! lady mine!,"Baltimore: Frederick D. Benteen, 1846",,Folio,Notes: An admired ballad.,Maryland Sheet Music,393,,,,,,,,
35808,,Our way across the sea,Baltimore: Frederick D. Benteen,1-2 voices,Folio,Notes: Adapted from the favorite air La Suissesse au bord du Lac; arranged for one or two voices; dedicated to Miss Olivia Donaldson.,Maryland Sheet Music,394,,,,,,,,
35809,,Kindness,Baltimore: Frederick D. Benteen,,score (2 pp.),Notes: An admired ballad composed for the piano forte.,Maryland Sheet Music,395,,,,,,,,
35810,,Kathleen O'Moore,Baltimore: Frederick D. Benteen,,Folio,Notes: Ballad; as sung by Miss Gillingham.,Maryland Sheet Music,396,,,,,,,,
35811,,Vive le Compagnie,"Baltimore: Frederick D. Benteen, 1844",,Folio,Notes: Solo and chorus as sung by the Maryland Cadet's Glee Club.,Maryland Sheet Music,397,,,,,,,,
35812,,The Hugg waltz,,,,,Maryland Sheet Music,398,,,,,,,,
35813,"Glover, Stephen",A Home that I love,Baltimore: Frederick D. Benteen,,,"Lyricist: Jefferys, Charles.",Maryland Sheet Music,399,,,,,,,,
35814,"Glover, Stephen","The Gipsey girl, or Charlotte Stanley",Baltimore: Frederick D. Benteen,,,"Lyricist: Jefferys, Charles.",Maryland Sheet Music,400,,,,,,,,
